vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,markov_gate,train_trades,test_trades,test_sharpe,test_net_return,test_max_drawdown,test_win_rate,train_sharpe,gate
180,240,1.5,30,65,1.0,1.2,10,off,26,16,-9.339952,-0.011343,-0.013322,0.3125,-20.766021,no_go
90,360,1.5,40,70,1.2,1.2,20,off,67,20,-9.351598,-0.013041,-0.018632,0.4,-35.331253,no_go
180,360,1.5,30,65,1.2,1.2,20,off,20,14,-9.354935,-0.010005,-0.013655,0.2857,-17.260938,no_go
120,120,2.0,35,70,1.0,1.2,10,off,21,15,-9.416148,-0.01019,-0.012794,0.2667,-23.034686,no_go
60,360,2.5,35,65,1.2,0.8,10,off,3,10,-9.422656,-0.00617,-0.00772,0.4,-9.918022,no_go
120,240,1.5,35,65,1.2,0.8,20,off,49,26,-9.438768,-0.0131,-0.017572,0.3077,-29.37327,no_go
180,120,2.5,35,70,1.0,1.2,20,off,12,5,-9.444835,-0.00636,-0.009262,0.2,-12.917827,no_go
180,120,2.5,35,70,1.2,1.2,20,off,12,5,-9.444835,-0.00636,-0.009262,0.2,-12.917827,no_go
180,120,2.5,40,70,1.0,1.2,20,off,13,5,-9.444835,-0.00636,-0.009262,0.2,-14.110213,no_go
180,120,2.5,40,70,1.2,1.2,20,off,13,5,-9.444835,-0.00636,-0.009262,0.2,-14.110213,no_go
120,360,1.5,35,70,1.0,0.8,10,off,38,18,-9.456573,-0.009585,-0.010191,0.3333,-26.000803,no_go
180,240,2.0,40,70,1.2,0.8,20,off,49,23,-9.464324,-0.011847,-0.017639,0.3478,-33.164375,no_go
120,360,1.5,35,75,1.0,1.2,10,off,35,13,-9.46501,-0.005794,-0.005794,0.3846,-23.146835,no_go
120,360,1.5,35,75,1.2,1.2,10,off,35,13,-9.46501,-0.005794,-0.005794,0.3846,-23.146835,no_go
60,240,1.5,40,65,1.0,0.8,20,off,65,31,-9.468982,-0.015192,-0.022026,0.2903,-34.151391,no_go
60,240,2.0,40,70,1.0,0.8,10,off,18,15,-9.49231,-0.009988,-0.010562,0.3333,-19.509096,no_go
60,120,1.5,30,70,1.2,1.2,20,off,9,7,-9.512383,-0.007477,-0.010376,0.2857,-12.369514,no_go
180,240,1.5,30,65,1.0,0.8,10,off,26,17,-9.546039,-0.010936,-0.012735,0.2941,-20.658699,no_go
120,360,1.5,35,65,1.0,1.2,10,off,48,24,-9.551132,-0.012412,-0.013927,0.375,-27.354163,no_go
180,240,1.5,35,70,1.0,0.8,10,off,42,19,-9.60387,-0.009717,-0.010322,0.3158,-26.236826,no_go
90,240,2.5,30,65,1.2,1.2,20,off,3,6,-9.62667,-0.007781,-0.007781,0.3333,-10.558357,no_go
180,360,1.5,40,75,1.2,1.2,20,off,57,24,-9.639278,-0.01279,-0.019135,0.4167,-31.333482,no_go
120,240,2.0,40,75,1.2,1.2,10,off,37,14,-9.652008,-0.007222,-0.007222,0.4286,-21.422686,no_go
180,240,2.0,30,65,1.0,1.2,10,off,17,13,-9.676152,-0.01066,-0.01264,0.3077,-17.992679,no_go
180,120,2.0,35,75,1.0,1.2,20,off,27,16,-9.693915,-0.011016,-0.016618,0.3125,-22.965387,no_go
180,120,2.0,35,75,1.2,1.2,20,off,27,16,-9.693915,-0.011016,-0.016618,0.3125,-22.965387,no_go
90,360,1.5,40,65,1.2,0.8,20,off,75,27,-9.723677,-0.014112,-0.02021,0.3333,-38.552961,no_go
120,240,1.5,30,70,1.2,1.2,20,off,12,7,-9.740231,-0.007727,-0.010626,0.2857,-15.444985,no_go
180,120,1.5,30,70,1.2,1.2,20,off,14,7,-9.740231,-0.007727,-0.010626,0.2857,-11.952085,no_go
180,240,1.5,30,70,1.2,1.2,20,off,12,7,-9.740231,-0.007727,-0.010626,0.2857,-11.70985,no_go
180,360,1.5,30,70,1.2,1.2,20,off,12,7,-9.740231,-0.007727,-0.010626,0.2857,-13.875347,no_go
90,240,1.5,30,70,1.2,1.2,20,off,10,7,-9.749133,-0.007737,-0.010635,0.2857,-14.05672,no_go
60,120,1.5,35,70,1.0,1.2,10,off,30,17,-9.749541,-0.010629,-0.013232,0.2941,-24.462627,no_go
90,240,1.5,40,70,1.0,1.2,20,off,72,25,-9.761939,-0.015302,-0.023517,0.36,-38.047985,no_go
60,240,2.5,30,65,1.2,1.2,10,off,1,5,-9.769138,-0.006911,-0.006911,0.4,-6.103076,no_go
60,240,2.5,35,65,1.2,1.2,10,off,1,5,-9.769138,-0.006911,-0.006911,0.4,-6.103076,no_go
60,240,2.5,40,65,1.2,1.2,10,off,2,5,-9.769138,-0.006911,-0.006911,0.4,-7.907339,no_go
90,240,2.5,35,65,1.2,0.8,10,off,3,8,-9.777775,-0.006354,-0.007904,0.375,-10.005215,no_go
90,240,2.5,40,65,1.2,0.8,10,off,6,8,-9.777775,-0.006354,-0.007904,0.375,-12.691664,no_go
180,360,1.5,40,70,1.0,1.2,20,off,62,30,-9.779568,-0.015791,-0.02654,0.4,-31.040174,no_go
60,240,1.5,35,75,1.2,0.8,10,off,32,8,-9.828258,-0.005204,-0.007197,0.375,-23.877998,no_go
60,360,2.0,40,70,1.0,0.8,10,off,24,15,-9.832763,-0.010434,-0.011008,0.3333,-21.454791,no_go
120,240,1.5,30,65,1.2,1.2,20,off,19,13,-9.833549,-0.010918,-0.011678,0.3077,-17.938931,no_go
180,360,2.0,40,70,1.0,1.2,10,off,42,18,-9.847624,-0.0114,-0.014002,0.3889,-23.371675,no_go
120,240,1.5,35,70,1.2,1.2,20,off,41,19,-9.871546,-0.012979,-0.01857,0.3684,-25.56929,no_go
180,360,1.5,30,65,1.2,0.8,20,off,20,15,-9.929926,-0.010048,-0.014397,0.2667,-17.313573,no_go
120,120,2.0,40,70,1.2,1.2,20,off,34,16,-9.938562,-0.011989,-0.017586,0.25,-28.636788,no_go
180,360,1.5,35,65,1.0,1.2,10,off,46,25,-9.980082,-0.012819,-0.015153,0.36,-25.731139,no_go
60,120,2.0,30,65,1.2,0.8,20,off,6,7,-9.9865,-0.007043,-0.007502,0.2857,-10.463961,no_go
90,120,1.5,30,70,1.2,0.8,20,off,13,8,-9.989092,-0.007024,-0.009924,0.25,-12.544202,no_go
120,120,1.5,30,70,1.2,0.8,20,off,13,8,-9.989092,-0.007024,-0.009924,0.25,-12.375067,no_go
60,360,2.0,30,70,1.2,0.8,10,off,6,5,-9.990169,-0.005063,-0.006627,0.4,-13.338947,no_go
90,240,2.0,30,70,1.2,0.8,10,off,9,5,-9.990169,-0.005063,-0.006627,0.4,-13.685002,no_go
90,360,1.5,30,70,1.2,0.8,10,off,10,5,-9.990169,-0.005063,-0.006627,0.4,-14.966113,no_go
90,360,2.0,30,70,1.2,0.8,10,off,5,5,-9.990169,-0.005063,-0.006627,0.4,-11.86967,no_go
120,240,2.0,30,70,1.2,0.8,10,off,8,5,-9.990169,-0.005063,-0.006627,0.4,-9.990631,no_go
120,360,2.0,30,70,1.2,0.8,10,off,8,5,-9.990169,-0.005063,-0.006627,0.4,-12.191931,no_go
180,360,2.5,30,70,1.2,0.8,10,off,7,5,-9.990169,-0.005063,-0.006627,0.4,-10.553673,no_go
90,240,1.5,30,65,1.2,0.8,20,off,17,16,-9.991946,-0.010254,-0.013641,0.3125,-16.0085,no_go
90,240,1.5,35,65,1.2,1.2,20,off,44,25,-10.0128,-0.015284,-0.019132,0.4,-25.049705,no_go
180,240,2.5,30,65,1.2,1.2,20,off,7,7,-10.022515,-0.008062,-0.01096,0.2857,-13.372588,no_go
60,360,2.5,30,65,1.2,0.8,10,off,2,7,-10.043015,-0.006171,-0.006171,0.4286,-8.055548,no_go
60,120,2.0,30,65,1.2,1.2,20,off,6,7,-10.045096,-0.007982,-0.007982,0.2857,-10.769898,no_go
60,240,1.5,30,65,1.2,0.8,20,off,18,15,-10.04964,-0.010237,-0.013623,0.2667,-15.810184,no_go
60,360,2.5,40,70,1.2,0.8,10,off,5,8,-10.066531,-0.006064,-0.006405,0.375,-6.867959,no_go
60,120,2.5,30,65,1.0,1.2,10,off,4,3,-10.107464,-0.006532,-0.006532,0.3333,-8.149678,no_go
60,120,2.5,30,65,1.2,1.2,10,off,4,3,-10.107464,-0.006532,-0.006532,0.3333,-8.149678,no_go
60,120,2.5,35,65,1.0,1.2,10,off,7,3,-10.107464,-0.006532,-0.006532,0.3333,-12.345748,no_go
60,120,2.5,35,65,1.2,1.2,10,off,7,3,-10.107464,-0.006532,-0.006532,0.3333,-12.345748,no_go
60,120,2.5,40,65,1.0,1.2,10,off,7,3,-10.107464,-0.006532,-0.006532,0.3333,-12.345748,no_go
60,120,2.5,40,65,1.2,1.2,10,off,7,3,-10.107464,-0.006532,-0.006532,0.3333,-12.345748,no_go
120,360,2.0,30,65,1.2,1.2,20,off,11,7,-10.111122,-0.008161,-0.011058,0.2857,-15.581864,no_go
120,360,1.5,40,65,1.0,1.2,20,off,77,34,-10.130731,-0.017844,-0.023614,0.3529,-36.780664,no_go
90,240,2.0,40,75,1.2,1.2,10,off,31,10,-10.141282,-0.007045,-0.007045,0.4,-22.921966,no_go
90,360,2.0,40,75,1.2,1.2,10,off,26,10,-10.141282,-0.007045,-0.007045,0.4,-20.14644,no_go
90,240,1.5,40,75,1.0,1.2,20,off,70,19,-10.14664,-0.012765,-0.018358,0.3684,-37.054626,no_go
90,360,2.0,30,65,1.2,0.8,10,off,8,11,-10.149116,-0.008213,-0.011815,0.3636,-12.990813,no_go
90,360,1.5,40,65,1.2,1.2,20,off,73,26,-10.169132,-0.016215,-0.021108,0.3846,-36.029356,no_go
180,240,2.0,30,65,1.0,0.8,10,off,17,14,-10.178585,-0.010485,-0.012114,0.2857,-18.154699,no_go
180,360,2.5,30,65,1.2,1.2,20,off,8,7,-10.206682,-0.00827,-0.011167,0.2857,-13.484143,no_go
90,240,1.5,40,75,1.0,0.8,20,off,72,20,-10.216814,-0.012035,-0.017632,0.3,-40.257175,no_go
180,360,1.5,40,65,1.0,1.2,20,off,73,37,-10.226391,-0.01805,-0.026836,0.3784,-33.992289,no_go
60,120,1.5,30,65,1.0,1.2,10,off,15,17,-10.261328,-0.012494,-0.01499,0.2941,-17.513404,no_go
180,240,2.5,40,75,1.0,1.2,10,off,13,11,-10.286934,-0.006081,-0.006081,0.4545,-12.379106,no_go
60,240,1.5,35,75,1.0,0.8,10,off,32,9,-10.293855,-0.005456,-0.007449,0.3333,-23.877998,no_go
90,240,2.0,40,75,1.2,0.8,10,off,32,10,-10.295137,-0.006316,-0.006316,0.4,-24.003629,no_go
90,360,2.0,40,75,1.2,0.8,10,off,27,10,-10.295137,-0.006316,-0.006316,0.4,-21.157752,no_go
60,240,2.0,40,75,1.0,1.2,10,off,16,10,-10.299808,-0.006484,-0.008475,0.4,-17.509932,no_go
60,240,2.0,40,65,1.0,1.2,10,off,22,18,-10.303159,-0.012396,-0.013648,0.3889,-21.733891,no_go
180,360,2.5,35,70,1.2,1.2,10,off,18,8,-10.321411,-0.00689,-0.007231,0.375,-18.984071,no_go
120,360,1.5,40,75,1.2,1.2,20,off,64,23,-10.358326,-0.013472,-0.020406,0.3478,-33.18325,no_go
60,240,1.5,40,70,1.2,1.2,20,off,52,19,-10.37127,-0.013618,-0.019206,0.3158,-28.691035,no_go
120,240,2.0,40,75,1.2,0.8,10,off,38,14,-10.386205,-0.007132,-0.007132,0.4286,-23.60347,no_go
120,360,2.0,40,70,1.2,1.2,10,off,37,15,-10.409845,-0.009702,-0.009702,0.4667,-21.189511,no_go
90,120,2.0,40,65,1.2,0.8,20,off,26,15,-10.415243,-0.012403,-0.018278,0.2667,-24.297679,no_go
90,240,2.0,30,65,1.2,0.8,20,off,11,10,-10.417102,-0.008387,-0.008845,0.3,-14.890394,no_go
120,240,2.0,30,65,1.2,0.8,20,off,11,10,-10.417102,-0.008387,-0.008845,0.3,-16.033282,no_go
60,240,2.0,30,65,1.2,1.2,20,off,6,9,-10.440216,-0.009456,-0.009456,0.3333,-13.187752,no_go
180,360,2.5,40,70,1.2,0.8,10,off,27,11,-10.459748,-0.007159,-0.007499,0.4545,-20.447094,no_go
180,120,2.0,35,70,1.0,1.2,10,off,31,20,-10.463471,-0.011997,-0.016296,0.35,-23.760184,no_go
90,240,1.5,35,70,1.0,1.2,10,off,37,18,-10.468816,-0.012076,-0.016375,0.3889,-26.172622,no_go
90,240,2.0,30,65,1.2,1.2,20,off,11,9,-10.513269,-0.009545,-0.009545,0.3333,-15.320835,no_go
120,240,2.0,30,65,1.2,1.2,20,off,11,9,-10.513269,-0.009545,-0.009545,0.3333,-16.264389,no_go
60,120,2.0,40,70,1.0,0.8,20,off,18,11,-10.573616,-0.011248,-0.018469,0.1818,-20.377975,no_go
120,240,2.5,35,70,1.2,1.2,10,off,5,7,-10.58782,-0.007709,-0.007885,0.4286,-12.587586,no_go
120,240,2.5,40,70,1.2,1.2,10,off,6,7,-10.58782,-0.007709,-0.007885,0.4286,-12.996129,no_go
120,360,2.5,35,70,1.2,1.2,10,off,11,7,-10.58782,-0.007709,-0.007885,0.4286,-17.712339,no_go
120,360,2.5,40,70,1.2,1.2,10,off,14,7,-10.58782,-0.007709,-0.007885,0.4286,-16.84354,no_go
120,240,1.5,35,65,1.2,1.2,20,off,48,25,-10.589364,-0.016153,-0.018435,0.36,-27.138809,no_go
180,360,2.5,40,70,1.2,1.2,10,off,26,11,-10.597717,-0.008447,-0.008787,0.4545,-17.86894,no_go
90,240,1.5,40,65,1.0,0.8,20,off,84,35,-10.607345,-0.017413,-0.023298,0.3143,-42.923641,no_go
180,240,1.5,35,65,1.2,1.2,20,off,53,26,-10.610466,-0.016064,-0.018347,0.3462,-24.987522,no_go
180,240,1.5,35,65,1.2,0.8,20,off,54,27,-10.618941,-0.014851,-0.018038,0.2963,-27.352756,no_go
90,120,2.0,40,65,1.0,0.8,20,off,33,16,-10.625332,-0.012653,-0.018527,0.25,-28.274866,no_go
180,120,2.0,35,75,1.0,0.8,20,off,27,16,-10.653952,-0.011227,-0.017022,0.25,-22.924822,no_go
180,120,2.0,35,75,1.2,0.8,20,off,27,16,-10.653952,-0.011227,-0.017022,0.25,-22.924822,no_go
120,360,2.0,30,65,1.2,0.8,20,off,11,8,-10.658468,-0.007716,-0.010614,0.25,-15.18129,no_go
180,360,2.5,30,65,1.2,0.8,20,off,8,8,-10.72916,-0.007788,-0.010686,0.25,-13.139298,no_go
60,360,2.0,40,65,1.0,1.2,10,off,26,18,-10.73501,-0.013063,-0.013063,0.3889,-22.680877,no_go
120,120,2.0,35,65,1.2,0.8,20,off,23,19,-10.744459,-0.01286,-0.016053,0.2632,-23.625707,no_go
90,360,1.5,30,65,1.2,1.2,10,off,16,11,-10.759435,-0.009786,-0.011305,0.3636,-15.278011,no_go
60,240,2.0,40,75,1.2,1.2,10,off,15,9,-10.817517,-0.006798,-0.008788,0.3333,-16.536472,no_go
180,240,2.5,40,75,1.2,1.2,10,off,13,10,-10.839444,-0.006395,-0.006395,0.4,-12.379106,no_go
120,360,1.5,40,75,1.0,1.2,20,off,64,23,-10.854184,-0.014016,-0.020406,0.3478,-33.18325,no_go
120,120,1.5,35,70,1.2,0.8,20,off,45,21,-10.856213,-0.013003,-0.018788,0.2857,-29.34488,no_go
180,360,1.5,40,75,1.2,0.8,20,off,59,25,-10.881338,-0.013448,-0.019457,0.36,-34.253589,no_go
60,240,1.5,30,65,1.2,1.2,20,off,18,14,-10.904076,-0.012167,-0.014795,0.2857,-16.849784,no_go
120,120,2.0,35,65,1.2,1.2,20,off,23,18,-10.922998,-0.013985,-0.016273,0.2778,-23.560706,no_go
180,360,2.0,40,65,1.0,1.2,10,off,50,22,-10.928624,-0.014009,-0.016603,0.3636,-26.56707,no_go
180,360,1.5,40,70,1.0,0.8,20,off,64,32,-10.957761,-0.016758,-0.023716,0.3438,-35.536534,no_go
90,360,2.0,35,65,1.2,1.2,10,off,24,15,-10.986198,-0.010806,-0.015998,0.4,-23.53145,no_go
180,360,2.5,35,70,1.2,0.8,10,off,19,8,-11.006934,-0.006445,-0.006786,0.375,-21.498011,no_go
90,240,1.5,35,70,1.0,0.8,10,off,38,18,-11.016822,-0.01152,-0.012124,0.3333,-28.56016,no_go
120,120,2.5,35,65,1.0,0.8,20,off,6,5,-11.028706,-0.007005,-0.009906,0.2,-11.407763,no_go
120,120,2.5,35,65,1.2,0.8,20,off,6,5,-11.028706,-0.007005,-0.009906,0.2,-11.407763,no_go
120,120,2.5,40,65,1.0,0.8,20,off,9,5,-11.028706,-0.007005,-0.009906,0.2,-15.169291,no_go
120,120,2.5,40,65,1.2,0.8,20,off,8,5,-11.028706,-0.007005,-0.009906,0.2,-13.921955,no_go
90,120,2.0,30,70,1.0,0.8,10,off,6,4,-11.029806,-0.005439,-0.007002,0.25,-11.403819,no_go
90,120,2.0,30,70,1.2,0.8,10,off,6,4,-11.029806,-0.005439,-0.007002,0.25,-11.403819,no_go
180,120,2.5,30,70,1.0,0.8,10,off,6,4,-11.029806,-0.005439,-0.007002,0.25,-10.285398,no_go
180,120,2.5,30,70,1.2,0.8,10,off,6,4,-11.029806,-0.005439,-0.007002,0.25,-10.285398,no_go
60,120,2.0,40,70,1.0,1.2,20,off,18,11,-11.030686,-0.012388,-0.020501,0.1818,-20.7919,no_go
90,240,1.5,30,65,1.2,1.2,20,off,17,15,-11.071211,-0.012499,-0.015126,0.3333,-16.762994,no_go
90,240,1.5,40,70,1.2,0.8,20,off,72,23,-11.079294,-0.013937,-0.019523,0.3043,-40.267691,no_go
90,240,2.5,30,65,1.2,0.8,10,off,3,6,-11.08942,-0.006772,-0.006772,0.3333,-10.005215,no_go
60,360,2.5,35,65,1.2,1.2,10,off,3,10,-11.105736,-0.008784,-0.010041,0.4,-9.694169,no_go
120,360,2.5,30,65,1.2,1.2,10,off,6,5,-11.105831,-0.007138,-0.008698,0.4,-10.672961,no_go
180,360,2.0,40,70,1.0,0.8,10,off,43,20,-11.133227,-0.012397,-0.012514,0.35,-25.379174,no_go
180,240,2.0,35,65,1.2,1.2,20,off,34,22,-11.134044,-0.015438,-0.017722,0.3636,-24.901611,no_go
120,360,1.5,40,70,1.0,0.8,20,off,68,31,-11.143793,-0.016665,-0.022953,0.2903,-37.026276,no_go
180,240,2.0,40,75,1.0,0.8,20,off,47,22,-11.197436,-0.013409,-0.019192,0.3182,-32.02102,no_go
90,120,2.0,40,65,1.2,1.2,20,off,26,15,-11.243081,-0.0142,-0.019359,0.2667,-24.638838,no_go
180,360,2.0,35,75,1.0,1.2,10,off,23,10,-11.257143,-0.006334,-0.006334,0.3,-18.047052,no_go
180,360,2.0,35,75,1.2,1.2,10,off,23,10,-11.257143,-0.006334,-0.006334,0.3,-18.047052,no_go
180,120,1.5,35,70,1.2,0.8,20,off,48,21,-11.260571,-0.013612,-0.019394,0.2857,-27.185217,no_go
60,360,2.5,40,70,1.2,1.2,10,off,5,8,-11.270302,-0.008381,-0.00872,0.375,-7.310939,no_go
120,240,2.0,40,75,1.0,1.2,10,off,37,14,-11.272273,-0.00827,-0.00827,0.4286,-21.422686,no_go
180,120,2.0,40,75,1.0,1.2,20,off,41,19,-11.277071,-0.013207,-0.018797,0.3158,-28.865168,no_go
180,120,2.0,40,75,1.2,1.2,20,off,39,19,-11.277071,-0.013207,-0.018797,0.3158,-27.66388,no_go
60,240,1.5,35,65,1.0,0.8,10,off,44,23,-11.291634,-0.013609,-0.016955,0.3043,-26.358235,no_go
120,240,2.0,40,65,1.0,1.2,10,off,44,22,-11.307372,-0.014259,-0.014259,0.4091,-24.673158,no_go
60,240,1.5,35,65,1.0,1.2,10,off,43,22,-11.346182,-0.014625,-0.017384,0.3182,-25.529025,no_go
60,360,2.0,35,70,1.2,1.2,10,off,16,10,-11.357541,-0.008319,-0.008431,0.4,-21.961904,no_go
90,240,2.0,35,70,1.2,1.2,10,off,23,10,-11.357541,-0.008319,-0.008431,0.4,-24.341428,no_go
90,360,2.0,35,70,1.2,1.2,10,off,21,10,-11.357541,-0.008319,-0.008431,0.4,-22.923278,no_go
120,360,2.0,40,65,1.0,0.8,10,off,43,20,-11.370585,-0.013032,-0.01374,0.35,-24.843451,no_go
180,360,1.5,40,75,1.0,1.2,20,off,59,25,-11.377325,-0.015133,-0.020938,0.4,-30.059576,no_go
90,240,1.5,40,65,1.0,1.2,20,off,82,33,-11.396029,-0.020029,-0.023704,0.3636,-40.045329,no_go
90,240,2.5,35,65,1.2,1.2,10,off,3,8,-11.397154,-0.008968,-0.010225,0.375,-9.804033,no_go
90,240,2.5,40,65,1.2,1.2,10,off,6,8,-11.397154,-0.008968,-0.010225,0.375,-11.649762,no_go
120,120,2.0,30,70,1.2,1.2,10,off,6,6,-11.405123,-0.007089,-0.008649,0.3333,-11.268092,no_go
180,120,2.0,30,70,1.2,1.2,10,off,14,6,-11.405123,-0.007089,-0.008649,0.3333,-14.087852,no_go
180,240,2.0,30,70,1.2,1.2,10,off,9,6,-11.405123,-0.007089,-0.008649,0.3333,-11.865509,no_go
180,240,2.5,30,70,1.2,1.2,10,off,6,6,-11.405123,-0.007089,-0.008649,0.3333,-12.094968,no_go
180,360,2.0,30,70,1.2,1.2,10,off,9,6,-11.405123,-0.007089,-0.008649,0.3333,-13.690076,no_go
60,240,1.5,30,70,1.2,1.2,10,off,12,6,-11.414425,-0.007099,-0.008659,0.3333,-13.944408,no_go
60,240,2.0,30,70,1.2,1.2,10,off,4,6,-11.414425,-0.007099,-0.008659,0.3333,-9.237165,no_go
60,360,1.5,30,70,1.2,1.2,10,off,11,6,-11.414425,-0.007099,-0.008659,0.3333,-14.271883,no_go
90,120,2.0,40,65,1.0,1.2,20,off,33,16,-11.440938,-0.01445,-0.019608,0.25,-28.540775,no_go
120,120,2.5,30,65,1.0,0.8,10,off,3,4,-11.44339,-0.005837,-0.007399,0.25,-6.856464,no_go
120,120,2.5,30,65,1.2,0.8,10,off,3,4,-11.44339,-0.005837,-0.007399,0.25,-6.856464,no_go
90,240,2.0,40,65,1.0,1.2,10,off,36,18,-11.448213,-0.014083,-0.014083,0.3889,-25.248385,no_go
60,120,2.0,40,70,1.0,0.8,10,off,18,11,-11.453707,-0.01214,-0.018469,0.1818,-20.312895,no_go
60,120,1.5,30,65,1.2,0.8,20,off,13,16,-11.473898,-0.011856,-0.013598,0.25,-15.314936,no_go
180,240,2.0,40,65,1.0,1.2,20,off,55,31,-11.495734,-0.018883,-0.02391,0.3548,-33.32382,no_go
60,240,2.0,40,65,1.0,0.8,10,off,22,18,-11.527219,-0.012958,-0.014499,0.3333,-22.171672,no_go
60,360,2.5,30,65,1.2,1.2,10,off,2,7,-11.590499,-0.008786,-0.008786,0.4286,-7.818146,no_go
180,240,2.5,40,75,1.2,0.8,10,off,13,10,-11.595563,-0.006434,-0.006434,0.4,-13.46366,no_go
90,120,2.0,30,70,1.0,1.2,10,off,6,4,-11.60942,-0.007143,-0.008703,0.25,-11.268092,no_go
90,120,2.0,30,70,1.2,1.2,10,off,6,4,-11.60942,-0.007143,-0.008703,0.25,-11.268092,no_go
180,120,2.5,30,70,1.0,1.2,10,off,6,4,-11.60942,-0.007143,-0.008703,0.25,-10.008651,no_go
180,120,2.5,30,70,1.2,1.2,10,off,6,4,-11.60942,-0.007143,-0.008703,0.25,-10.008651,no_go
180,240,2.0,40,70,1.0,1.2,10,off,47,25,-11.632211,-0.014056,-0.018347,0.4,-27.625597,no_go
120,360,1.5,30,70,1.2,1.2,10,off,12,6,-11.643427,-0.007349,-0.008908,0.3333,-14.80868,no_go
180,360,2.0,30,65,1.2,1.2,10,off,15,10,-11.667217,-0.009708,-0.011264,0.3,-17.648899,no_go
180,120,2.0,30,65,1.0,1.2,10,off,19,14,-11.671688,-0.013233,-0.015208,0.2857,-18.789457,no_go
90,120,1.5,30,70,1.2,1.2,20,off,13,8,-11.755812,-0.009615,-0.012508,0.25,-13.477136,no_go
120,120,1.5,30,70,1.2,1.2,20,off,13,8,-11.755812,-0.009615,-0.012508,0.25,-13.06228,no_go
60,120,2.0,35,70,1.2,0.8,10,off,11,4,-11.810906,-0.0063,-0.007861,0.25,-14.63094,no_go
120,120,2.5,35,70,1.0,0.8,10,off,6,4,-11.810906,-0.0063,-0.007861,0.25,-11.983147,no_go
120,120,2.5,35,70,1.2,0.8,10,off,6,4,-11.810906,-0.0063,-0.007861,0.25,-11.983147,no_go
120,120,2.5,40,70,1.0,0.8,10,off,9,4,-11.810906,-0.0063,-0.007861,0.25,-15.785388,no_go
120,120,2.5,40,70,1.2,0.8,10,off,8,4,-11.810906,-0.0063,-0.007861,0.25,-14.558433,no_go
60,360,2.0,35,70,1.2,0.8,10,off,17,10,-11.827385,-0.007419,-0.007821,0.4,-23.206065,no_go
90,240,2.0,35,70,1.2,0.8,10,off,24,10,-11.827385,-0.007419,-0.007821,0.4,-25.395516,no_go
90,360,2.0,35,70,1.2,0.8,10,off,22,10,-11.827385,-0.007419,-0.007821,0.4,-23.895597,no_go
60,360,2.0,40,65,1.0,0.8,10,off,27,18,-11.835171,-0.013403,-0.013403,0.3333,-23.432377,no_go
180,240,1.5,30,65,1.2,1.2,20,off,24,15,-11.838991,-0.013324,-0.014082,0.2667,-18.495796,no_go
180,240,2.0,35,65,1.2,0.8,20,off,35,23,-11.863842,-0.014959,-0.018145,0.3043,-27.972035,no_go
90,360,2.0,35,65,1.2,0.8,10,off,25,16,-11.882527,-0.010561,-0.016043,0.375,-24.488107,no_go
180,120,2.0,35,70,1.2,1.2,20,off,31,19,-11.911612,-0.015354,-0.020931,0.3158,-21.821743,no_go
90,240,2.0,40,75,1.0,1.2,10,off,31,10,-11.917558,-0.008093,-0.008093,0.4,-22.921966,no_go
90,360,2.0,40,75,1.0,1.2,10,off,26,10,-11.917558,-0.008093,-0.008093,0.4,-20.14644,no_go
120,120,2.5,35,65,1.0,1.2,20,off,6,5,-11.992039,-0.008904,-0.011799,0.2,-11.520788,no_go
120,120,2.5,35,65,1.2,1.2,20,off,6,5,-11.992039,-0.008904,-0.011799,0.2,-11.520788,no_go
120,120,2.5,40,65,1.0,1.2,20,off,9,5,-11.992039,-0.008904,-0.011799,0.2,-14.946604,no_go
120,120,2.5,40,65,1.2,1.2,20,off,8,5,-11.992039,-0.008904,-0.011799,0.2,-13.69843,no_go
180,120,1.5,30,65,1.0,0.8,20,off,28,17,-12.009195,-0.013618,-0.01613,0.2353,-19.601261,no_go
120,360,1.5,35,65,1.0,0.8,10,off,49,25,-12.019784,-0.014499,-0.016307,0.32,-28.802813,no_go
120,240,1.5,40,70,1.0,1.2,20,off,74,33,-12.021672,-0.01969,-0.027678,0.3333,-38.311516,no_go
90,240,1.5,35,75,1.0,1.2,10,off,35,12,-12.025817,-0.008148,-0.008148,0.4167,-24.99167,no_go
90,240,1.5,35,75,1.2,1.2,10,off,35,12,-12.025817,-0.008148,-0.008148,0.4167,-24.99167,no_go
90,360,1.5,30,65,1.2,0.8,10,off,16,12,-12.036265,-0.009999,-0.011815,0.3333,-14.962947,no_go
120,360,2.0,40,75,1.0,0.8,10,off,36,13,-12.03783,-0.008786,-0.008786,0.3846,-22.166793,no_go
180,240,1.5,30,65,1.2,0.8,20,off,24,16,-12.071583,-0.012656,-0.014397,0.25,-18.252702,no_go
180,120,2.5,35,70,1.0,0.8,10,off,12,5,-12.081718,-0.006,-0.007562,0.2,-13.785892,no_go
180,120,2.5,35,70,1.2,0.8,10,off,12,5,-12.081718,-0.006,-0.007562,0.2,-13.785892,no_go
180,120,2.5,40,70,1.0,0.8,10,off,13,5,-12.081718,-0.006,-0.007562,0.2,-15.036314,no_go
180,120,2.5,40,70,1.2,0.8,10,off,13,5,-12.081718,-0.006,-0.007562,0.2,-15.036314,no_go
